time1,time,times,year_intervals,site,sites,groups,alphaD,betaD,gammaD,alphaD2,betaD2,gammaD2,spe_sta,spe_asy,alpha_sta,spa_asy,gamma_sta
1,2008-2013,Ante-heat,6-year,MOHK,8,SESSILE INVERT,1.429114358,1.732132354,3.161246712,0.841980391,-0.07244313,0.76953726,0.028485844,0.266501827,0.294987671,0.188621286,0.483608957
1,2008-2013,Ante-heat,6-year,NAPL,9,SESSILE INVERT,2.711377991,0.803148076,3.514526067,0.735444051,-0.059497433,0.675946619,0.49771195,0.375498768,0.873210718,0.870897259,1.744107977
1,2008-2013,Ante-heat,6-year,SCDI,10,SESSILE INVERT,1.435084525,1.637608789,3.072693315,1.397779606,0.245585759,1.643365365,0.164497139,1.339983704,1.504480843,0.041175111,1.545655955
1,2008-2013,Ante-heat,6-year,SCTW,11,SESSILE INVERT,1.373715579,1.689675343,3.063390922,0.904289213,0.073236363,0.977525576,-0.150620163,0.283401053,0.13278089,0.154850925,0.287631815
2,2014-2019,Post-heat,6-year,ABUR,1,SESSILE INVERT,0.020619287,1.798539156,1.819158443,0.5229601,0.39960646,0.92256656,-0.69662758,0.130620913,-0.566006668,0.05471275,-0.511293918
2,2014-2019,Post-heat,6-year,AHND,2,SESSILE INVERT,-0.826678573,1.742969305,0.916290732,0.099061733,0.134005199,0.233066932,-0.087174763,0.096977536,0.009802772,0.153141912,0.162944684
2,2014-2019,Post-heat,6-year,AQUE,3,SESSILE INVERT,2.107684754,1.150411784,3.258096538,0.42650332,-0.117488369,0.309014952,0.010755508,0.062303004,0.073058512,0.431752235,0.504810747
2,2014-2019,Post-heat,6-year,BULL,4,SESSILE INVERT,0.723918839,1.473305738,2.197224577,0.237475736,0.041681164,0.2791569,0.751466532,0.128364505,0.879831037,0.073243694,0.95307473
2,2014-2019,Post-heat,6-year,CARP,5,SESSILE INVERT,2.215573716,1.086417016,3.301990732,0.324404774,0.171106244,0.495511018,0.621633091,0.161154961,0.782788052,0.156356703,0.939144755
2,2014-2019,Post-heat,6-year,GOLB,6,SESSILE INVERT,0.485507816,1.711716762,2.197224577,0.321204731,0.131817482,0.453022212,-0.060215157,0.013896195,-0.046318962,0.003455529,-0.042863433
2,2014-2019,Post-heat,6-year,IVEE,7,SESSILE INVERT,1.700953021,1.00709718,2.708050201,0.067195748,-0.021396791,0.045798958,0.416749606,0.044488504,0.46123811,0.284909239,0.746147349
2,2014-2019,Post-heat,6-year,MOHK,8,SESSILE INVERT,1.276293466,1.632427431,2.908720897,0.953920027,0.065299605,1.019219631,0.049305631,0.180727508,0.230033139,0.044930817,0.274963957
2,2014-2019,Post-heat,6-year,NAPL,9,SESSILE INVERT,2.810907587,0.734871024,3.54577861,0.809527242,0.104370193,0.913897435,0.309719532,0.422416523,0.732136055,0.610298841,1.342434895
2,2014-2019,Post-heat,6-year,SCDI,10,SESSILE INVERT,1.41706602,1.673976434,3.091042453,1.050266553,0.018217202,1.068483755,-0.321687141,0.207899793,-0.113787348,0.003953116,-0.109834232
2,2014-2019,Post-heat,6-year,SCTW,11,SESSILE INVERT,1.332805676,1.742969305,3.075774981,0.865534763,0.095312808,0.960847571,-0.158032993,0.364023304,0.205990311,0.062352353,0.268342664
1,2008-2013,Ante-heat,6-year,ABUR,1,FISH,0.223143551,1.928618652,2.151762203,0.737882275,0.420888693,1.158770968,-0.609407376,0.76982728,0.160419904,0.222199313,0.382619217
1,2008-2013,Ante-heat,6-year,AHND,2,FISH,0.573800423,1.94389605,2.517696473,0.939573235,0.467699924,1.40727316,-0.212081689,0.281970407,0.069888718,0.012054249,0.081942966
1,2008-2013,Ante-heat,6-year,AQUE,3,FISH,1.875640953,1.251119583,3.126760536,0.888570701,0.570680427,1.459251128,-0.583188438,0.500629598,-0.08255884,0.457204593,0.374645753
1,2008-2013,Ante-heat,6-year,BULL,4,FISH,0.117783036,1.85629799,1.974081026,0.462974008,0.193014336,0.655988344,-0.778260293,0.243411681,-0.534848612,0.237732223,-0.297116389
1,2008-2013,Ante-heat,6-year,CARP,5,FISH,1.589235205,1.267235001,2.856470206,0.534184843,1.036921428,1.571106271,-0.491871196,0.384514881,-0.107356315,0.56406719,0.456710875
1,2008-2013,Ante-heat,6-year,GOLB,6,FISH,0.281412459,1.798029082,2.079441542,0.683216643,0.014124004,0.697340648,-0.73965615,0.40861605,-0.3310401,0.006866168,-0.324173931
1,2008-2013,Ante-heat,6-year,IVEE,7,FISH,1.208960346,1.430096984,2.63905733,0.605026812,0.111332332,0.716359145,-0.672060674,0.154533658,-0.517527016,0.201645927,-0.315881089
1,2008-2013,Ante-heat,6-year,MOHK,8,FISH,0.885831524,1.795190004,2.681021529,1.076769755,0.377391781,1.454161535,-0.287224979,0.529873498,0.242648519,0.25268285,0.49533137
1,2008-2013,Ante-heat,6-year,NAPL,9,FISH,2.351375257,0.875468737,3.226843995,1.181792975,0.808274059,1.990067034,-0.231933267,0.758935589,0.527002322,0.805459889,1.332462212
1,2008-2013,Ante-heat,6-year,SCDI,10,FISH,1.301553133,1.663719933,2.965273066,1.298844991,0.083251039,1.382096029,-0.246545716,0.663009044,0.416463328,0.085276956,0.501740284
1,2008-2013,Ante-heat,6-year,SCTW,11,FISH,1.367366351,1.68663483,3.054001182,1.238665034,0.084715624,1.323380658,-0.119181708,0.847118544,0.727936836,0.215682063,0.943618899
2,2014-2019,Post-heat,6-year,ABUR,1,FISH,0.020619287,1.798539156,1.819158443,0.630236492,0.266935841,0.897172334,-0.247095906,0.69641547,0.449319564,0.212285387,0.661604951
2,2014-2019,Post-heat,6-year,AHND,2,FISH,-0.133531393,1.952689836,1.819158443,0.506497531,0.262398802,0.768896333,-0.687885772,0.355486815,-0.332398957,0.362316247,0.02991729
2,2014-2019,Post-heat,6-year,AQUE,3,FISH,1.406913648,1.301136553,2.708050201,0.786614971,0.742200797,1.528815768,-0.659121012,0.20959083,-0.449530181,0.289497449,-0.160032732
2,2014-2019,Post-heat,6-year,BULL,4,FISH,0.446287103,1.653773726,2.100060829,0.597539604,0.23667294,0.834212544,-0.840923378,0.136156001,-0.704767377,0.098222588,-0.606544789
2,2014-2019,Post-heat,6-year,CARP,5,FISH,1.240786777,1.215948995,2.456735773,0.477772983,0.679432149,1.157205132,-0.539368667,0.308871583,-0.230497083,0.51451696,0.284019876
2,2014-2019,Post-heat,6-year,GOLB,6,FISH,-0.207639365,1.711716762,1.504077397,0.48366895,0.014299056,0.497968006,-0.415360858,0.412968761,-0.002392096,0.198305861,0.195913765
2,2014-2019,Post-heat,6-year,IVEE,7,FISH,0.940983344,1.597990527,2.538973871,0.312717432,0.321416585,0.634134018,-0.691372111,0.277899209,-0.413472902,0.552121931,0.138649029
2,2014-2019,Post-heat,6-year,MOHK,8,FISH,0.571450246,1.779925012,2.351375257,0.902233272,0.239937226,1.142170498,-0.315351528,0.658837249,0.343485721,0.120965458,0.464451179
2,2014-2019,Post-heat,6-year,NAPL,9,FISH,2.157077509,0.933964944,3.091042453,1.03745292,0.41431423,1.45176715,-0.445852144,0.459862216,0.014010072,0.346315383,0.360325455
2,2014-2019,Post-heat,6-year,SCDI,10,FISH,1.126011263,1.582038938,2.708050201,1.0442122,-0.181174119,0.863038081,-0.68930213,0.226751925,-0.462550206,0.224271099,-0.238279107
2,2014-2019,Post-heat,6-year,SCTW,11,FISH,1.191394022,1.651575497,2.842969519,1.197396269,-0.024401262,1.172995007,-0.792179003,0.089043059,-0.703135944,0.026437259,-0.676698685
1,2008-2013,Ante-heat,6-year,ABUR,1,MOBILE INVERT,-0.430782916,1.912387457,1.481604541,0.406458973,0.177397216,0.583856189,-0.579036248,0.523045553,-0.055990695,0.140317693,0.084326998
1,2008-2013,Ante-heat,6-year,AHND,2,MOBILE INVERT,0.336472237,2.043073898,2.379546134,0.403418644,0.478957637,0.882376281,-0.00482629,0.348377398,0.343551108,0.02054496,0.364096068
1,2008-2013,Ante-heat,6-year,AQUE,3,MOBILE INVERT,2.151762203,0.803148076,2.954910279,0.871779378,0.064398234,0.936177613,0.049992742,0.472104321,0.522097063,0.916080281,1.438177344
1,2008-2013,Ante-heat,6-year,BULL,4,MOBILE INVERT,0.854415328,1.342809249,2.197224577,0.834253385,0.347027805,1.18128119,-0.025461869,0.406943819,0.38148195,0.171816408,0.553298358
1,2008-2013,Ante-heat,6-year,CARP,5,MOBILE INVERT,2.277267285,0.677642994,2.954910279,0.640690597,0.07676415,0.717454747,0.527856821,0.527637012,1.055493833,1.142666819,2.198160651
1,2008-2013,Ante-heat,6-year,GOLB,6,MOBILE INVERT,0.693147181,1.686398954,2.379546134,0.928401217,0.220938891,1.149340108,-0.226050485,0.673712772,0.447662287,0.676995209,1.124657496
1,2008-2013,Ante-heat,6-year,IVEE,7,MOBILE INVERT,1.568615918,1.056052674,2.624668592,0.843608056,0.405584319,1.249192375,-0.176183964,0.368209976,0.192026012,0.452823041,0.644849053
1,2008-2013,Ante-heat,6-year,MOHK,8,MOBILE INVERT,0.843720039,1.607285059,2.451005098,0.622446372,0.207677655,0.830124027,1.183903691,0.498882279,1.68278597,0.387663579,2.070449549
1,2008-2013,Ante-heat,6-year,NAPL,9,MOBILE INVERT,2.388762789,0.606969484,2.995732274,1.011194623,0.128239999,1.139434623,0.319305347,0.631957328,0.951262675,1.149323686,2.100586362
1,2008-2013,Ante-heat,6-year,SCDI,10,MOBILE INVERT,0.753771802,1.625774332,2.379546134,0.791493282,0.010834647,0.802327929,0.158493496,0.201268722,0.359762218,0.039203582,0.3989658
1,2008-2013,Ante-heat,6-year,SCTW,11,MOBILE INVERT,0.777028665,1.620866608,2.397895273,1.041926089,0.052061403,1.093987492,0.343311465,0.247763893,0.591075359,0.319374564,0.910449923
2,2014-2019,Post-heat,6-year,ABUR,1,MOBILE INVERT,-0.575364145,1.919098892,1.343734747,0.231934937,0.424040939,0.655975877,-0.638339406,0.505577394,-0.132762012,0.352685235,0.219923223
2,2014-2019,Post-heat,6-year,AHND,2,MOBILE INVERT,-0.503905181,2.044350222,1.540445041,0.407948113,0.229469146,0.637417259,-0.722216211,0.448984858,-0.273231353,0.528409278,0.255177925
2,2014-2019,Post-heat,6-year,AQUE,3,MOBILE INVERT,1.788281205,1.025129512,2.813410717,0.915580268,0.254288665,1.169868933,-0.063486233,0.584306933,0.5208207,0.219911935,0.740732635
2,2014-2019,Post-heat,6-year,BULL,4,MOBILE INVERT,0.639658496,1.557566082,2.197224577,0.676575637,0.170454908,0.847030545,-0.358485863,0.390204032,0.031718169,0.056956812,0.088674981
2,2014-2019,Post-heat,6-year,CARP,5,MOBILE INVERT,2.190255908,0.642957436,2.833213344,0.743897912,0.226186611,0.970084522,0.072795768,0.572578175,0.645373943,0.368717881,1.014091824
2,2014-2019,Post-heat,6-year,GOLB,6,MOBILE INVERT,0.020619287,1.771140182,1.791759469,0.395312054,0.313487819,0.708799874,-0.435523758,0.518543922,0.083020164,0.06349456,0.146514724
2,2014-2019,Post-heat,6-year,IVEE,7,MOBILE INVERT,1.526961691,0.943958717,2.470920408,0.655940851,0.501563199,1.157504049,-0.190864778,0.396788493,0.205923714,0.955433034,1.161356748
2,2014-2019,Post-heat,6-year,MOHK,8,MOBILE INVERT,0.639658496,1.611633303,2.251291799,0.782406997,0.117639775,0.900046773,-0.154024269,0.384502614,0.230478345,0.120055501,0.350533846
2,2014-2019,Post-heat,6-year,NAPL,9,MOBILE INVERT,2.185583002,0.667048428,2.85263143,0.990680416,0.003732545,0.994412961,-0.112752039,0.550129997,0.437377958,0.309146807,0.746524765
2,2014-2019,Post-heat,6-year,SCDI,10,MOBILE INVERT,0.733969175,1.601405741,2.335374916,0.861680911,-0.007610374,0.854070537,-0.183325031,0.477549225,0.294224194,0.266405743,0.560629937
2,2014-2019,Post-heat,6-year,SCTW,11,MOBILE INVERT,0.83832919,1.646577459,2.48490665,0.863727862,0.072661545,0.936389408,-0.04073634,0.51349652,0.47276018,0.067292005,0.540052186
1,2008-2013,Ante-heat,6-year,ABUR,1,UNDERSTORY ALGAE,1.115141591,1.775230167,2.890371758,0.890830737,0.318484879,1.209315616,0.139760049,0.644774835,0.784534883,0.087645484,0.872180368
1,2008-2013,Ante-heat,6-year,AHND,2,UNDERSTORY ALGAE,0.693147181,1.960094784,2.653241965,0.841347539,0.778858064,1.620205603,-0.087217675,0.438707689,0.351490014,0.03713388,0.388623894
1,2008-2013,Ante-heat,6-year,AQUE,3,UNDERSTORY ALGAE,1.898369204,1.165021718,3.063390922,0.8289487,0.237580744,1.066529444,-0.190574985,0.694154805,0.50357982,0.28360738,0.7871872
1,2008-2013,Ante-heat,6-year,BULL,4,UNDERSTORY ALGAE,1.563393974,1.391516305,2.954910279,0.884788146,0.141512674,1.02630082,0.501353524,0.555749329,1.057102854,1.304115686,2.36121854
1,2008-2013,Ante-heat,6-year,CARP,5,UNDERSTORY ALGAE,1.913239367,1.305636458,3.218875825,0.883953228,1.16313716,2.047090388,0.002866228,0.487794387,0.490660616,0.574455,1.065115616
1,2008-2013,Ante-heat,6-year,GOLB,6,UNDERSTORY ALGAE,1.011600912,1.683026269,2.694627181,1.392037329,0.125093705,1.517131034,-0.074956122,0.66667002,0.591713899,0.170382657,0.762096555
1,2008-2013,Ante-heat,6-year,IVEE,7,UNDERSTORY ALGAE,1.498506352,1.346403032,2.844909384,0.843789938,0.10233286,0.946122799,-0.404312595,0.340225146,-0.064087449,0.721427065,0.657339616
1,2008-2013,Ante-heat,6-year,MOHK,8,UNDERSTORY ALGAE,0.628608659,1.713197147,2.341805806,0.955745083,0.257762559,1.213507642,-0.187298944,0.413226803,0.225927859,0.020115435,0.246043294
1,2008-2013,Ante-heat,6-year,NAPL,9,UNDERSTORY ALGAE,2.400165421,0.735328795,3.135494216,1.069277609,0.1361039,1.205381509,0.066031496,0.752994984,0.819026479,1.042915116,1.861941596
1,2008-2013,Ante-heat,6-year,SCDI,10,UNDERSTORY ALGAE,0.741937345,1.580450376,2.32238772,0.485435008,-0.017736903,0.467698104,0.996548026,0.350286975,1.346835001,0.124568063,1.471403064
1,2008-2013,Ante-heat,6-year,SCTW,11,UNDERSTORY ALGAE,0.843720039,1.823508168,2.667228207,1.00024174,0.145306281,1.145548021,0.436687302,0.894842438,1.33152974,0.070799173,1.402328913
2,2014-2019,Post-heat,6-year,ABUR,1,UNDERSTORY ALGAE,1.146078826,1.85795225,3.004031076,1.072282899,0.100210444,1.172493343,0.129939589,0.586296083,0.716235671,0.302357836,1.018593507
2,2014-2019,Post-heat,6-year,AHND,2,UNDERSTORY ALGAE,-0.405465108,1.981001469,1.575536361,0.509078361,0.220564858,0.729643219,-0.619442749,0.260118573,-0.359324176,0.012232632,-0.347091544
2,2014-2019,Post-heat,6-year,AQUE,3,UNDERSTORY ALGAE,1.805552791,1.198478285,3.004031076,0.906464822,0.39360937,1.300074192,-0.349009416,0.46514729,0.116137873,0.618221069,0.734358942
2,2014-2019,Post-heat,6-year,BULL,4,UNDERSTORY ALGAE,1.745570087,1.367945222,3.113515309,1.564688291,0.283744103,1.848432394,-0.120554019,0.828839892,0.708285872,0.035932807,0.744218679
2,2014-2019,Post-heat,6-year,CARP,5,UNDERSTORY ALGAE,1.858898772,1.128465252,2.987364024,0.912698232,0.914167287,1.826865519,-0.01585875,0.554438367,0.538579617,0.702735269,1.241314886
2,2014-2019,Post-heat,6-year,GOLB,6,UNDERSTORY ALGAE,1.146078826,1.636872683,2.782951509,1.302620255,0.052521261,1.355141517,0.002777576,0.751711873,0.75448945,0.135938238,0.890427688
2,2014-2019,Post-heat,6-year,IVEE,7,UNDERSTORY ALGAE,2.178532444,1.013314708,3.191847152,1.118724933,0.615695732,1.734420665,-0.240059888,0.720127262,0.480067373,0.269176009,0.749243382
2,2014-2019,Post-heat,6-year,MOHK,8,UNDERSTORY ALGAE,0.792238083,1.746735788,2.538973871,1.04794063,0.08691388,1.13485451,-0.268541644,0.396969819,0.128428175,0.012174226,0.140602401
2,2014-2019,Post-heat,6-year,NAPL,9,UNDERSTORY ALGAE,2.302585093,0.765467842,3.068052935,1.296725586,0.429128867,1.725854453,-0.071938612,0.624860012,0.5529214,0.188931451,0.741852851
2,2014-2019,Post-heat,6-year,SCDI,10,UNDERSTORY ALGAE,0.594707108,1.620866608,2.215573716,0.768153911,0.016625724,0.784779636,0.043002511,0.174942991,0.217945503,0.013591212,0.231536714
2,2014-2019,Post-heat,6-year,SCTW,11,UNDERSTORY ALGAE,0.820146871,1.718827,2.538973871,1.44622049,0.262328831,1.708549321,-0.255312259,0.691963726,0.436651467,0.085446038,0.522097506
1,2007-2013,Ante-heat,7-year,ABUR,1,SESSILE INVERT,0.117783036,1.764948212,1.882731247,0.614553834,0.4508582,1.065412034,-0.27047639,0.513445863,0.242969474,0.259555885,0.502525359
1,2007-2013,Ante-heat,7-year,AHND,2,SESSILE INVERT,0.179340929,1.969093485,2.148434413,0.356426913,0.623184896,0.979611808,-0.277847898,0.379247371,0.101399473,0.01475352,0.116152993
1,2007-2013,Ante-heat,7-year,AQUE,3,SESSILE INVERT,2.207096326,1.222271933,3.429368259,0.407836398,-0.137499472,0.270336926,0.590584595,0.195827271,0.786411866,0.450093443,1.236505309
1,2007-2013,Ante-heat,7-year,BULL,4,SESSILE INVERT,1.133703608,1.44217482,2.575878428,0.170193372,-0.01182804,0.158365332,0.663940134,0.025416708,0.689356842,0.13480586,0.824162702
1,2007-2013,Ante-heat,7-year,CARP,5,SESSILE INVERT,2.220755075,1.031831807,3.252586882,0.316707057,0.239255703,0.55596276,0.563752895,0.093344553,0.657097449,0.27471681,0.931814258
1,2007-2013,Ante-heat,7-year,GOLB,6,SESSILE INVERT,0.834460714,1.685537256,2.51999797,0.308576158,0.071712287,0.380288445,-0.063173137,0.056060373,-0.007112764,0.080621494,0.07350873
1,2007-2013,Ante-heat,7-year,IVEE,7,SESSILE INVERT,1.412727618,1.304801327,2.717528945,0.156878484,-0.018778809,0.138099676,0.078621406,0.058792658,0.137414064,0.850395471,0.987809535
1,2007-2013,Ante-heat,7-year,MOHK,8,SESSILE INVERT,1.455287233,1.716796431,3.172083663,0.777982837,-0.076056403,0.701926434,-0.458402492,0.124482354,-0.333920138,0.289718145,-0.044201993
1,2007-2013,Ante-heat,7-year,NAPL,9,SESSILE INVERT,2.748872196,0.747635366,3.496507561,0.723103461,-0.080530504,0.642572957,0.314589308,0.265981477,0.580570785,0.332648183,0.913218968
1,2007-2013,Ante-heat,7-year,SCDI,10,SESSILE INVERT,1.446918983,1.631051389,3.077970372,1.430067689,0.263026491,1.69309418,0.035063434,1.225760038,1.260823471,0.023650574,1.284474045
1,2007-2013,Ante-heat,7-year,SCTW,11,SESSILE INVERT,1.377325691,1.733009965,3.110335656,0.981829537,0.145532217,1.127361754,-0.273694772,0.346689111,0.072994339,0.132462636,0.205456976
2,2014-2020,Post-heat,7-year,ABUR,1,SESSILE INVERT,-0.036367644,1.804029562,1.767661918,0.509408496,0.423477597,0.932886092,-0.745951852,0.135412189,-0.610539663,0.053420589,-0.557119074
2,2014-2020,Post-heat,7-year,AHND,2,SESSILE INVERT,-0.889857475,1.716536048,0.826678573,0.084294949,0.111962694,0.196257644,-0.176317989,0.088700501,-0.087617488,0.152763619,0.065146132
2,2014-2020,Post-heat,7-year,AQUE,3,SESSILE INVERT,2.118833943,1.17169787,3.290531814,0.441461262,-0.131820358,0.309640903,0.069229423,0.092238236,0.161467659,0.455499133,0.616966792
2,2014-2020,Post-heat,7-year,BULL,4,SESSILE INVERT,0.710846758,1.454116957,2.164963715,0.235340791,0.03316169,0.26850248,0.802933029,0.137933222,0.940866251,0.092171735,1.033037986
2,2014-2020,Post-heat,7-year,CARP,5,SESSILE INVERT,2.216871575,1.073660239,3.290531814,0.320469589,0.169295856,0.489765445,0.689864393,0.154289513,0.844153906,0.168990958,1.013144864
2,2014-2020,Post-heat,7-year,GOLB,6,SESSILE INVERT,0.485507816,1.711716762,2.197224577,0.308967906,0.110214502,0.419182408,0.078829571,0.014468853,0.093298424,0.004466719,0.097765143
2,2014-2020,Post-heat,7-year,IVEE,7,SESSILE INVERT,1.688381115,1.010099635,2.69848075,0.060696458,-0.019000967,0.04169549,0.476519389,0.04441686,0.520936248,0.289278087,0.810214335
2,2014-2020,Post-heat,7-year,MOHK,8,SESSILE INVERT,1.282916007,1.638708295,2.921624301,0.910841156,0.070315104,0.98115626,-0.044380664,0.150037437,0.105656772,0.018390682,0.124047455
2,2014-2020,Post-heat,7-year,NAPL,9,SESSILE INVERT,2.825833237,0.74168536,3.567518597,0.823425856,0.142785591,0.966211446,0.238963041,0.461729837,0.700692878,0.684483544,1.385176421
2,2014-2020,Post-heat,7-year,SCDI,10,SESSILE INVERT,1.359143372,1.671680221,3.030823593,1.05619607,0.02569043,1.081886499,-0.325339138,0.229653692,-0.095685445,0.003903637,-0.091781808
2,2014-2020,Post-heat,7-year,SCTW,11,SESSILE INVERT,1.282916007,1.747907587,3.030823593,0.854027589,0.093898947,0.947926536,-0.122541618,0.375269634,0.252728016,0.070992466,0.323720481
1,2007-2013,Ante-heat,7-year,ABUR,1,FISH,0.26510775,1.899855965,2.164963715,0.73545274,0.384184425,1.119637164,-0.712228627,0.258293843,-0.453934783,0.018413596,-0.435521187
1,2007-2013,Ante-heat,7-year,AHND,2,FISH,0.599621123,1.931805543,2.531426665,0.775428478,0.365760761,1.141189239,-0.795952801,0.174149921,-0.62180288,0.01006518,-0.6117377
1,2007-2013,Ante-heat,7-year,AQUE,3,FISH,1.871802177,1.238533479,3.110335656,0.909042136,0.277825697,1.186867832,-0.870844914,0.169139487,-0.701705427,0.272830727,-0.4288747
1,2007-2013,Ante-heat,7-year,BULL,4,FISH,0.237328186,1.842113355,2.079441542,0.557869854,0.254361269,0.812231124,-0.914501444,0.439193626,-0.475307819,0.4711559,-0.004151919
1,2007-2013,Ante-heat,7-year,CARP,5,FISH,1.595049175,1.254831222,2.849880397,0.543343449,0.911580769,1.454924218,-0.602964901,0.515167555,-0.087797346,0.604604248,0.516806902
1,2007-2013,Ante-heat,7-year,GOLB,6,FISH,0.292136423,1.822396439,2.114532861,0.766892545,0.096655837,0.863548381,-0.849484735,0.479157376,-0.370327359,0.008602944,-0.361724415
1,2007-2013,Ante-heat,7-year,IVEE,7,FISH,0.991928146,1.504812961,2.496741107,0.598100252,0.289103228,0.88720348,-0.848529009,0.147459898,-0.701069111,0.179050007,-0.522019104
1,2007-2013,Ante-heat,7-year,MOHK,8,FISH,0.857450232,1.811760136,2.669210368,1.085950074,0.435385006,1.52133508,-0.384668339,0.590155617,0.205487278,0.215595059,0.421082336
1,2007-2013,Ante-heat,7-year,NAPL,9,FISH,2.342835496,0.870309655,3.21314515,1.146559975,0.770232314,1.916792289,-0.406720127,0.859804213,0.453084087,1.001033399,1.454117486
1,2007-2013,Ante-heat,7-year,SCDI,10,FISH,1.237338498,1.668781617,2.906120115,1.258782809,0.151347259,1.410130068,-0.322904991,0.653066306,0.330161315,0.068745405,0.39890672
1,2007-2013,Ante-heat,7-year,SCTW,11,FISH,1.32175584,1.673976434,2.995732274,1.156393091,0.009596082,1.165989174,-0.058213429,0.716766722,0.658553292,0.326600361,0.985153653
2,2014-2020,Post-heat,7-year,ABUR,1,FISH,-0.036367644,1.828127113,1.791759469,0.579958419,0.308683897,0.888642315,-0.33403124,0.802537809,0.468506569,0.24885709,0.717363659
2,2014-2020,Post-heat,7-year,AHND,2,FISH,-0.15415068,1.945910149,1.791759469,0.440819967,0.268429456,0.709249423,-0.77547911,0.548767487,-0.226711623,0.386714187,0.160002563
2,2014-2020,Post-heat,7-year,AQUE,3,FISH,1.434233823,1.320336393,2.754570217,0.722992379,0.640576136,1.363568514,-0.830010553,0.155851176,-0.674159377,0.326870744,-0.347288633
2,2014-2020,Post-heat,7-year,BULL,4,FISH,0.405465108,1.673976434,2.079441542,0.507184504,0.212841661,0.720026165,-0.916891086,0.177838252,-0.739052834,0.263488267,-0.475564567
2,2014-2020,Post-heat,7-year,CARP,5,FISH,1.292768303,1.227229666,2.51999797,0.512094676,0.714287057,1.226381733,-0.602974844,0.341867839,-0.261107004,0.56872012,0.307613115
2,2014-2020,Post-heat,7-year,GOLB,6,FISH,-0.264151575,1.719438808,1.455287233,0.430492129,0.020929558,0.451421687,-0.388487944,0.472605753,0.08411781,0.198599968,0.282717778
2,2014-2020,Post-heat,7-year,IVEE,7,FISH,0.951382052,1.60251747,2.553899521,0.323229539,0.371693391,0.69492293,-0.714943572,0.297312144,-0.417631428,0.57427582,0.156644392
2,2014-2020,Post-heat,7-year,MOHK,8,FISH,0.609377297,1.775445894,2.384823191,0.957905161,0.242181473,1.200086634,-0.310355785,0.753134905,0.442779119,0.13524746,0.578026579
2,2014-2020,Post-heat,7-year,NAPL,9,FISH,2.154664963,0.93637749,3.091042453,1.029142755,0.392772443,1.421915198,-0.430259387,0.422263744,-0.007995642,0.455850425,0.447854783
2,2014-2020,Post-heat,7-year,SCDI,10,FISH,1.098612289,1.590206551,2.688818839,1.095009569,-0.152726219,0.94228335,-0.742986056,0.225982691,-0.517003365,0.212686009,-0.304317355
2,2014-2020,Post-heat,7-year,SCTW,11,FISH,1.195004134,1.646577459,2.841581594,1.251905404,-0.013281237,1.238624167,-0.837711757,0.09491374,-0.742798017,0.03181074,-0.710987277
1,2007-2013,Ante-heat,7-year,ABUR,1,MOBILE INVERT,-0.414433778,1.902510834,1.488077055,0.424945116,0.186940529,0.611885645,-0.631418839,0.493189511,-0.138229328,0.247755969,0.109526641
1,2007-2013,Ante-heat,7-year,AHND,2,MOBILE INVERT,0.381367557,2.029431121,2.410798678,0.456310968,0.477464123,0.93377509,-0.046221241,0.42149832,0.375277079,0.016953654,0.392230733
1,2007-2013,Ante-heat,7-year,AQUE,3,MOBILE INVERT,2.103698519,0.825588655,2.929287174,0.980693141,0.149946279,1.13063942,-0.138894346,0.47990858,0.341014233,0.470151505,0.811165738
1,2007-2013,Ante-heat,7-year,BULL,4,MOBILE INVERT,0.879923088,1.348554033,2.228477121,0.927626025,0.29387733,1.221503355,-0.0323553,0.457987139,0.425631839,0.22967564,0.655307479
1,2007-2013,Ante-heat,7-year,CARP,5,MOBILE INVERT,2.299007272,0.652922379,2.951929651,0.669829658,0.140638276,0.810467934,0.336096519,0.63422624,0.970322759,0.781222105,1.751544864
1,2007-2013,Ante-heat,7-year,GOLB,6,MOBILE INVERT,0.638087403,1.692668567,2.33075597,0.937085144,0.189868693,1.126953837,-0.151468632,0.712331803,0.560863171,0.661247668,1.222110839
1,2007-2013,Ante-heat,7-year,IVEE,7,MOBILE INVERT,1.363720039,1.144717108,2.508437147,0.833067311,0.288283026,1.121350337,-0.37134177,0.314332698,-0.057009072,0.306229684,0.249220612
1,2007-2013,Ante-heat,7-year,MOHK,8,MOBILE INVERT,0.894629235,1.590277415,2.48490665,0.676245505,0.185336147,0.861581652,0.915794916,0.47198029,1.387775206,0.169961874,1.55773708
1,2007-2013,Ante-heat,7-year,NAPL,9,MOBILE INVERT,2.391380592,0.589962944,2.981343536,1.076139623,0.131481455,1.207621078,0.21870537,0.587651061,0.806356431,1.147755053,1.954111484
1,2007-2013,Ante-heat,7-year,SCDI,10,MOBILE INVERT,0.753771802,1.631051389,2.384823191,0.825975215,0.083421986,0.909397202,0.090172155,0.199772578,0.289944733,0.035379057,0.32532379
1,2007-2013,Ante-heat,7-year,SCTW,11,MOBILE INVERT,0.762140052,1.596014892,2.358154944,0.933945959,0.100069245,1.034015203,0.321115474,0.299694564,0.620810037,0.268167027,0.888977065
2,2014-2020,Post-heat,7-year,ABUR,1,MOBILE INVERT,-0.624154309,1.936340698,1.312186389,0.227123829,0.343470204,0.570594033,-0.746455276,0.552195341,-0.194259935,0.541363598,0.347103663
